Model,True Label,Predicted Label,Method,Correct
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,1,0,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,1,With SMOTEENN,False
Logistic Regression,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,1,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,0,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,1,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,1,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,1,0,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,0,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,1,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,1,0,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,0,With SMOTEENN,True
Random Forest,0,1,With SMOTEENN,False
